Lab Name,Location,Discount,Description,Facility Name,Facility Link,URL
Mahajan Imaging -Pusa Road,"7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",BLOODTEST,https://www.labuncle.com/ctg/bloodtest/lab/mahajan-imaging-pusa-road-53,https://www.labuncle.com/labDetails/mahajan-imaging-pusa-road-53
Mahajan Imaging -Pusa Road,"7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",CTSCAN,https://www.labuncle.com/ctg/ctscan/lab/mahajan-imaging-pusa-road-53,https://www.labuncle.com/labDetails/mahajan-imaging-pusa-road-53
Mahajan Imaging -Pusa Road,"7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",DEXA,https://www.labuncle.com/ctg/dexa/lab/mahajan-imaging-pusa-road-53,https://www.labuncle.com/labDetails/mahajan-imaging-pusa-road-53
Mahajan Imaging -Pusa Road,"7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",DOPPLER,https://www.labuncle.com/ctg/doppler/lab/mahajan-imaging-pusa-road-53,https://www.labuncle.com/labDetails/mahajan-imaging-pusa-road-53
Mahajan Imaging -Pusa Road,"7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",ECHO,https://www.labuncle.com/ctg/echo/lab/mahajan-imaging-pusa-road-53,https://www.labuncle.com/labDetails/mahajan-imaging-pusa-road-53
Mahajan Imaging -Pusa Road,"7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",EEG,https://www.labuncle.com/ctg/eeg/lab/mahajan-imaging-pusa-road-53,https://www.labuncle.com/labDetails/mahajan-imaging-pusa-road-53
Mahajan Imaging -Pusa Road,"7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",EMG,https://www.labuncle.com/ctg/emg/lab/mahajan-imaging-pusa-road-53,https://www.labuncle.com/labDetails/mahajan-imaging-pusa-road-53
Mahajan Imaging -Pusa Road,"7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",MRI,https://www.labuncle.com/ctg/mri/lab/mahajan-imaging-pusa-road-53,https://www.labuncle.com/labDetails/mahajan-imaging-pusa-road-53
Mahajan Imaging -Pusa Road,"7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",NCV,https://www.labuncle.com/ctg/ncv/lab/mahajan-imaging-pusa-road-53,https://www.labuncle.com/labDetails/mahajan-imaging-pusa-road-53
Mahajan Imaging -Pusa Road,"7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005",Get 10% Discount & Cashback,"Mahajan Imaging Delhi & Gurgaon
Mahajan Imaging Centre is one of the premier radiology/imaging centers in Delhi/NCR. It was founded by Dr. Harsh Mahajan in 1988. Mahajan imaging introduced MRI Scanning in 1991.
Mahajan Imaging has a history of bringing new technologies into the private sector in the country for example standing weight bearing MRI, Cone Beam Dental CT, functional MRI, MR tractography, MR mammography, CT coronary angiography, 4D ultrasound with tomography, PET-CT, CT-guided robotic biopsy, digital mammography and DEXA bone densitometry.
We Have Several Branches In Delhi-NCR as follows : 

Mahajan Imaging Pusa Road
Address:7-B, Upper Ground Floor, Main, Pusa Rd, Rajinder Nagar, New Delhi, Delhi 110005
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Gurugram
Address: Ground Times square Building Sushant Lok Marg Near Huda City Metro Station, Sushant Lok Phase I, Gurugram, Haryana 122002
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Hauz Khas
Address: K18, Block K, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Defence Colony
Address: E 19, Main, Ring Rd, Block E, Defence Colony, New Delhi, Delhi 110024
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Bali Nagar
Address: H17, Block F, Bali Nagar, New Delhi, Delhi 110026
Timing: 8 AM to 7 PM
Facilities: CT Scan
Mahajan Imaging Gagngaram
Address: Sir Ganga Ram Hospital Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography
Mahajan Imaging Fortis Vasant Kunj
Address: Mahajan Imaging, Fortis, Flt. Lt. Rajan Dhall Hospital, Vasant Kunj, New Delhi, Delhi 110070
Timing: 8 AM to 7 PM
Facilities:MRI, CT Scan, Ultrasound, X-Rays & DEXA, Denta Scan, Angiography, Echocardiography, Mamography",ULTRASOUND,https://www.labuncle.com/ctg/ultrasound/lab/mahajan-imaging-pusa-road-53,https://www.labuncle.com/labDetails/mahajan-imaging-pusa-road-53
